,customer_id,gender,age,email,phone_number,address,city,state,zip_code,residence_type,transaction_id,transaction_date,product_category,product_name,quantity,unit_price,discount,cost,revenue,payment_method,card_type,shipping_address,shipping_method,delivery_status,customer_satisfaction,returned_item,store_location,promo_code_used,profit
2031,3958,f,105,alex506@yahoo.com,729-443-9300,3910 Pine Rd,Chicago,TX,43117,Lease,TXN002958,2025-09-10,Cloth,Product_67,4,59.16,0.19,225.89,554.21,,Mastercard,7661 Oak Ave,Standard,Pending,3,False,Store B,EXPIRED,328.32000000000005
2032,4806,,,invalid_email,892-402-2683,5787 Oak Ave,San Antonio,FL,27757,OWN,TXN003806,2025-04-29,Beauty,Product_71,one,price,0.33,244.68,458.11,Cash,VISA,5753 Main St,EXP,Returned,4,Y,Website,,213.43
2033,5158,MALE,23,emma492@yahoo.com,812-830-1117,8110 Main St,Philadelphia,TX,27000,Lease,TXN004158,2026-05-20,Books,Product_89,three,383.96,0.4,253.43,717.81,,Mastercard,693 Cedar Blvd,,,5,N,Store B,,464.37999999999994
2034,4743,F,thirty,invalid_email,481-609-5402,Unknown,New York,NC,99175,rent,TXN003743,2025-12-20,Toys,Product_83,2,286.08,,283.14,163.88,Credit Card,,530 Main St,,delivered,good,True,Website,,-119.25999999999999
2035,2179,Unknown,25,jane555@yahoo.com,364-211-2088,2251 Pine Rd,San Antonio,GA,00000,Other,TXN001179,2025-01-26,,Product_62,1,452.54,0.27,324.15,42.96,paypal,,Same as billing,Overnight,Delivered,3,Y,store a,EXPIRED,-281.19
2036,3996,FEMALE,25,john143@hotmail.com,166-161-9673,6372 Oak Ave,Philadelphia,CA,00000,Rent,TXN002996,2024-08-07,Sports,Product_24,two,227.14,,248.14,516.58,Cash,Discover,704 Maple Ln,Overnight,Pending,2,N,Store A,EXPIRED,268.44000000000005
2037,3628,,40+,mike936@yahoo.com,504-286-6238,1742 Maple Ln,Philadelphia,PA,27052,Other,TXN002628,2024-06-25,Unknown,Product_12,1,425.69,0.05,301.52,645.79,,Visa,6984 Main St,standard,Pending,0,False,Online,WELCOME20,344.27
2038,4838,F,23,mike735@gmail.com,123-456-7890,9260 Cedar Blvd,Houston,NY,74515,OWN,TXN003838,2025-02-13,Books,Product_26,three,196.93,0.15,139.86,351.99,Check,Amex,Same as billing,EXP,PENDING,4,True,Store B,,212.13
2039,3570,Female,,lisa153@gmail.com,736-174-1502,4822 Main St,San Diego,NY,77080,rent,TXN002570,2026-04-13,,Product_24,3,487.27,0.03,321.78,revenue_missing,Bank Transfer,Mastercard,192 Main St,Standard,Cancelled,bad,No,store a,,
2040,3956,,,jane289@gmail.com,123-456-7890,7039 Main St,San Diego,CA,90188,Rent,TXN002956,2025-06-14,Electrnics,Product_92,one,114.71,,-10.0,revenue_missing,CASH,Discover,9969 Maple Ln,,Cancelled,10,N,store a,,profit_error
2041,1443,f,105,david276@yahoo.com,442-415-9612,6663 Main St,San Diego,CA,26765,rent,TXN000443,2026-02-21,Beauty,Product_53,4,288.58,0.17,105.77,37.37,CASH,Amex,773 Oak Ave,Express,Pending,4,Yes,Store A,,-68.4
2042,3684,,,emma346@outlook.com,123-456-7890,Unknown,San Antonio,PA,75547,With Parents,TXN002684,2025-07-06,Home,Product_30,-1,290.57,0.06,208.3,333.39,Check,VISA,7219 Pine Rd,Pickup,Shipped,excellent,no,Store B,,125.08999999999997
2043,4167,Female,40+,emma879@yahoo.com,847-256-7399,1408 Oak Ave,Phoenix,MI,95222,OWN,TXN003167,2026-03-25,Electrnics,Product_40,100,208.86,0.13,57.7,638.57,,,9135 Oak Ave,EXP,PENDING,good,,Mobile App,,580.87
2044,1926,MALE,36,lisa381@hotmail.com,478-505-1871,6198 Pine Rd,Houston,NC,48522,Lease,TXN000926,2025-09-24,Cloth,Product_99,3,73.07,0.16,50.8,691.52,Check,master,8480 Main St,Express,PENDING,4,True,,,640.72
2045,5318,m,,alex819@yahoo.com,809-486-1556,3112 Maple Ln,Philadelphia,IL,40407,OWN,TXN004318,06/03/2025,Unknown,Product_37,4,82.45,0.21,358.41,351.38,Cash,master,7056 Cedar Blvd,EXP,Cancelled,4,True,Website,SAVE10,-7.03000000000003
2046,3358,,thirty,sarah587@outlook.com,137-382-1652,9277 Oak Ave,San Diego,CA,48159,Other,TXN002358,2024-08-27,Toys,Product_29,1,118.59,0.32,269.52,214.15,Bank Transfer,master,806 Maple Ln,,Delivered,4,True,store a,,-55.369999999999976
2047,3555,FEMALE,18-25,mike24@hotmail.com,780-712-7795,22 Maple Ln,San Diego,FL,69652,OWN,TXN002555,2025-02-15,Home,Product_68,-1,88.74,0.1,28.12,revenue_missing,CASH,Discover,6686 Cedar Blvd,EXP,Delivered,excellent,No,Website,,profit_error
2048,8326,f,,lisa233@hotmail.com,105-553-3213,5818 Pine Rd,San Antonio,IL,77580,Rent,TXN002326,2026-04-17,Toys,Product_19,3,458.54,0.05,347.22,565.53,CC,,3651 Maple Ln,Standard,,4,N,store a,,218.30999999999995
2049,4835,Male,18-25,alex855@hotmail.com,123-456-7890,473 Pine Rd,New Yrok,FL,65622,OWN,TXN003835,2026-02-15,Unknown,Product_54,-1,194.92,0.24,186.69,683.36,Bank Transfer,master,9842 Oak Ave,Standard,Pending,bad,,Store A,,496.67
2050,4928,f,thirty,sarah219@hotmail.com,123-456-7890,3146 Pine Rd,San Antonio,NY,00000,Other,TXN003928,2024-10-21,,Product_80,3,272.72,0.22,187.9,275.11,PayPal,Visa,4831 Cedar Blvd,,Returned,bad,N,Store B,WELCOME20,87.21000000000001
2051,4983,MALE,thirty,david883@outlook.com,123-456-7890,1130 Pine Rd,Phoenix,MI,54017,With Parents,TXN003983,2025-06-03,Cloth,Product_22,three,193.95,0.39,293.6,625.16,Bank Transfer,VISA,8328 Pine Rd,standard,Cancelled,0,False,Online,,331.55999999999995
2052,3785,Unknown,,john895@yahoo.com,488-429-6969,7348 Cedar Blvd,Phoenix,MI,65864,With Parents,TXN002785,2026-06-07,Beauty,Product_87,,228.95,0.3,131.42,203.38,CC,master,9732 Maple Ln,,Delivered,,N,Mobile App,,71.96000000000001
2053,4624,m,,alex795@hotmail.com,739-248-7269,Unknown,Houston,PA,45699,Rent,TXN003624,2024-10-21,Sports,Product_75,,293.24,0.35,217.22,328.32,,master,9936 Main St,Standard,Delivered,10,N,store a,,111.1
2054,4405,m,,mike411@hotmail.com,970-867-6044,8606 Main St,Houston,GA,90468,Other,TXN003405,2025-05-01,Unknown,Product_3,1,90.69,0.3,120.35,530.59,Cash,Mastercard,1045 Main St,,Shipped,excellent,Y,store a,,410.24
2055,3304,FEMALE,18-25,sarah471@yahoo.com,119-295-4682,3786 Cedar Blvd,Philadelphia,PA,92509,OWN,TXN002304,2024-10-16,,Product_32,,276.57,0.11,260.64,414.35,CASH,Visa,9837 Main St,,Cancelled,2,N,Mobile App,EXPIRED,153.71000000000004
2056,3154,FEMALE,thirty,alex740@outlook.com,113-314-7842,9173 Main St,Chicago,FL,39714,,TXN002154,2024-09-29,Electrnics,Product_23,,468.73,0.23,214.87,46.15,CC,Amex,5469 Main St,Standard,PENDING,10,,,,-168.72
2057,4741,U,105,invalid_email,522-541-2423,9923 Oak Ave,Chicago,NC,71959,With Parents,TXN003741,2025-08-30,Toys,Product_95,1,price,0.1,306.74,revenue_missing,Debit Card,Mastercard,6185 Maple Ln,Standard,Shipped,0,Yes,store a,EXPIRED,
2058,2503,MALE,thirty,jane874@hotmail.com,284-498-7656,6675 Pine Rd,New Yrok,PA,00000,Own,TXN001503,2025-10-23,Cloth,Product_35,2,144.11,,27.89,674.68,PayPal,,6305 Oak Ave,Express,Pending,5,no,Store B,,646.79
2059,4227,Female,18-25,lisa210@yahoo.com,628-106-4426,361 Pine Rd,San Diego,NC,24640,Other,TXN003227,2025-03-31,Clothing,Product_75,5,168.32,0.0,337.82,100.2,,VISA,9210 Maple Ln,,Returned,5,Y,Store B,,-237.62
2060,3993,Female,thirty,alex562@hotmail.com,536-756-2626,3377 Pine Rd,San Antonio,IL,99771,,TXN002993,2025-02-19,Toys,Product_32,3,426.27,0.13,159.06,196.31,CC,Amex,5803 Oak Ave,Express,Pending,good,N,Website,InvalidCode,37.25
2061,3012,Female,,john63@outlook.com,432-230-4756,8161 Oak Ave,San Antonio,PA,22537,With Parents,TXN002012,2025-06-09,Clothing,Product_84,three,321.03,0.15,-10.0,19.58,Bank Transfer,Discover,1545 Oak Ave,Pickup,,10,,Online,,29.58
2062,4888,MALE,,mike92@yahoo.com,587-424-4185,9782 Main St,Chicago,CA,15329,rent,TXN003888,2025-07-27,Electrnics,Product_85,0,434.19,0.19,170.9,354.95,Check,Visa,3770 Oak Ave,Express,Returned,3,Y,Website,,184.04999999999998
2063,4382,MALE,105,david308@yahoo.com,609-161-5467,9415 Cedar Blvd,Houston,FL,20419,With Parents,TXN003382,2024-09-11,Electronics,Product_6,10,307.07,0.24,182.12,780.51,Bank Transfer,VISA,1058 Oak Ave,Express,Delivered,2,Y,Online,WELCOME20,598.39
2064,5242,,105,sarah710@outlook.com,518-956-8856,4585 Maple Ln,Houston,CA,46054,Own,TXN004242,2025-02-07,Unknown,Product_81,100,67.74,0.06,27.69,499.04,CASH,master,133 Maple Ln,Express,Delivered,2,Y,Store A,,471.35
2065,4870,Female,,john282@gmail.com,488-469-1828,1111 Maple Ln,Los Angeles,PA,19404,Rent,TXN003870,2024-11-15,Books,Product_84,,473.96,0.11,133.33,611.2,,master,6050 Maple Ln,Pickup,,0,False,Online,,477.87
2066,1007,Male,,lisa716@yahoo.com,583-198-2356,3317 Cedar Blvd,Los Angeles,TX,43021,Own,TXN000007,2024-07-22,Home,Product_100,3,474.89,0.1,39.67,120.5,paypal,Visa,Same as billing,Overnight,,2,,Mobile App,,80.83
2067,1679,Unknown,,invalid_email,923-238-1129,8490 Maple Ln,Los Angeles,FL,17124,rent,TXN000679,2026-01-08,Clothing,Product_100,,103.88,,224.88,50.51,Credit Card,VISA,1439 Pine Rd,Standard,PENDING,,Yes,store a,,-174.37
2068,2944,F,25,invalid_email,581-880-8996,Unknown,Phoenix,NY,61642,Own,TXN001944,2026-06-17,Cloth,Product_52,3,40.7,0.18,367.67,426.48,paypal,VISA,6907 Cedar Blvd,Standard,Cancelled,4,Y,Store A,,58.81
2069,3896,FEMALE,thirty,sarah312@yahoo.com,485-212-8168,2760 Oak Ave,San Diego,GA,55463,Own,TXN002896,2024-08-24,Clothing,Product_35,2,365.35,0.12,200.09,300.0,DC,master,3034 Cedar Blvd,Express,Cancelled,bad,Y,Online,,99.91
2070,5840,F,,emma503@yahoo.com,770-375-6305,2143 Oak Ave,Houston,MI,25338,Lease,TXN004840,2024-11-15,Electrnics,Product_97,3,371.01,0.19,303.43,784.45,Cash,Mastercard,8965 Main St,Standard,Pending,,True,Online,,481.02000000000004
2071,3585,f,40+,emma586@gmail.com,123-456-7890,5586 Main St,Houston,OH,93390,Other,TXN002585,2025-08-29,Beauty,Product_64,10,270.07,0.39,214.11,752.59,Check,master,6696 Main St,Express,Cancelled,3,no,Online,,538.48
2072,4990,M,25,invalid_email,123-456-7890,2078 Cedar Blvd,San Diego,NC,24930,rent,TXN003990,2025-01-05,,Product_98,one,257.32,0.36,171.9,396.0,Check,Visa,Same as billing,,Shipped,2,Yes,,,224.1
2073,4270,Unknown,40+,lisa613@outlook.com,123-456-7890,8487 Pine Rd,Philadelphia,CA,34696,Other,TXN003270,2026-01-29,Clothing,Product_26,4,470.73,,-10.0,583.0,CC,master,8206 Cedar Blvd,standard,PENDING,4,,Store B,,593.0
2074,5837,FEMALE,18-25,jane375@yahoo.com,650-887-4894,762 Main St,San Antonio,NC,21112,rent,TXN004837,2025-10-30,Beauty,Product_35,two,432.67,0.35,226.15,revenue_missing,PayPal,Amex,7128 Maple Ln,standard,Pending,5,Yes,Online,,
2075,2065,M,25,david787@hotmail.com,265-346-1882,7304 Oak Ave,San Antonio,NC,42486,rent,TXN001065,2026-04-08,Electronics,Product_24,three,208.24,0.31,60.19,249.94,Cash,Visa,3528 Main St,Overnight,Cancelled,excellent,yes,,,189.75
2076,3909,M,25,alex427@hotmail.com,612-563-7466,2139 Pine Rd,Philadelphia,NY,00000,Lease,TXN002909,2025-08-06,Sports,Product_16,-1,471.19,0.24,25.23,654.59,Debit Card,VISA,7384 Oak Ave,Standard,Delivered,3,Yes,Store B,,629.36
2077,2475,F,,emma915@outlook.com,123-456-7890,7356 Cedar Blvd,Philadelphia,GA,29885,With Parents,TXN001475,2025-10-08,Electrnics,Product_33,,112.89,0.26,372.73,303.12,Cash,Discover,1334 Main St,Express,,bad,,Online,WELCOME20,-69.61000000000001
2078,4728,F,105,mike719@yahoo.com,123-456-7890,334 Oak Ave,New Yrok,IL,10628,With Parents,TXN003728,2025-07-05,Books,Product_92,-1,494.41,,310.25,349.26,,VISA,9372 Main St,EXP,PENDING,5,N,store a,,39.00999999999999
2079,4868,,40+,alex567@gmail.com,437-492-2041,2412 Oak Ave,Los Angeles,PA,79785,Own,TXN003868,2024-11-23,,Product_37,one,472.02,0.38,83.83,700.56,Cash,master,4102 Oak Ave,,Cancelled,bad,yes,store a,,616.7299999999999
2080,3686,F,25,alex392@hotmail.com,155-467-2265,9294 Main St,New York,IL,27415,rent,TXN002686,2024-11-17,Home,Product_10,-1,236.24,0.18,123.59,324.4,CASH,Amex,Same as billing,,delivered,10,,Store B,,200.80999999999997
2081,3022,Unknown,105,alex770@hotmail.com,130-928-4425,185 Maple Ln,Chicago,IL,58657,Rent,TXN002022,2026-06-05,Home,Product_39,two,195.63,0.06,134.6,13.12,Debit Card,master,Same as billing,Standard,Pending,,Y,Online,,-121.47999999999999
2082,4338,F,105,jane941@hotmail.com,123-456-7890,8902 Maple Ln,San Diego,TX,78156,,TXN003338,2025-10-11,Electrnics,Product_28,0,357.8,,345.35,124.22,paypal,Mastercard,4434 Cedar Blvd,Overnight,Delivered,2,No,Website,,-221.13000000000002
2083,3128,F,,jane141@gmail.com,655-826-8334,5055 Oak Ave,Chicago,IL,00000,With Parents,TXN002128,2026-01-20,,Product_77,two,10.13,0.1,71.89,623.55,PayPal,Discover,7732 Pine Rd,Overnight,Shipped,,True,Store A,,551.66
2084,2131,MALE,25,sarah244@gmail.com,877-969-1590,5050 Cedar Blvd,San Diego,CA,80163,Lease,TXN001131,2024-10-08,Sports,Product_23,-1,386.97,0.26,323.42,350.37,Check,master,Same as billing,standard,Cancelled,1,Yes,Store A,,26.94999999999999
2085,2462,U,105,jane591@outlook.com,541-637-6929,5624 Oak Ave,Los Angeles,CA,67079,Lease,TXN001462,2025-04-30,,Product_17,two,432.91,0.27,223.01,124.5,Bank Transfer,Discover,6293 Cedar Blvd,Pickup,Delivered,bad,No,Website,,-98.50999999999999
2086,5758,M,40+,david862@hotmail.com,291-445-9539,2464 Pine Rd,Los Angeles,TX,10168,,TXN004758,2024-10-13,Home,Product_76,one,119.73,0.31,320.38,331.7,CASH,Amex,1516 Oak Ave,Overnight,Delivered,4,,Website,,11.319999999999993
2087,5958,Female,18-25,david648@hotmail.com,123-456-7890,720 Maple Ln,Chicago,OH,30401,,TXN004958,2025-09-18,Home,Product_9,three,320.18,0.31,126.16,658.69,CC,,2647 Main St,Overnight,Cancelled,good,no,Online,,532.5300000000001
2088,3952,Male,25,john780@gmail.com,316-600-9675,Unknown,New Yrok,TX,71911,OWN,TXN002952,2025-01-28,Clothing,Product_20,1,287.01,0.04,336.02,142.03,Cash,VISA,4932 Main St,Express,PENDING,1,yes,,,-193.98999999999998
2089,1223,Female,thirty,jane419@outlook.com,818-203-7923,2924 Main St,Houston,NC,00000,Other,TXN000223,2025-06-09,Electronics,Product_14,2,420.93,0.03,-10.0,420.28,,Amex,7759 Maple Ln,Standard,Shipped,1,Yes,Store B,,430.28
2090,5873,f,36,sarah926@yahoo.com,531-612-1401,885 Maple Ln,New York,CA,86700,With Parents,TXN004873,2024-06-28,Electrnics,Product_64,two,279.93,0.02,137.95,356.09,CASH,Visa,2978 Pine Rd,,Cancelled,2,N,Website,,218.14
2091,1049,,,mike978@yahoo.com,800-280-7714,4599 Cedar Blvd,Chicago,OH,51713,Own,TXN000049,2025-08-05,Books,Product_25,2,444.35,0.3,338.3,546.77,Cash,Amex,9158 Cedar Blvd,EXP,Shipped,0,N,store a,,208.46999999999997
2092,1574,Female,25,alex299@outlook.com,466-970-7546,436 Cedar Blvd,New Yrok,TX,59907,,TXN000574,2025-01-16,Sports,Product_84,1,220.05,0.1,396.46,627.2,paypal,VISA,7497 Oak Ave,Overnight,delivered,10,yes,,,230.74000000000007
2093,2237,Female,25,jane911@yahoo.com,246-506-3229,Unknown,San Diego,NC,58413,Own,TXN001237,2024-06-27,Clothing,Product_75,4,487.63,0.32,-10.0,487.73,DC,,2606 Pine Rd,EXP,delivered,2,False,Store A,,497.73
2094,4919,m,,alex547@hotmail.com,964-757-7468,Unknown,Chicago,OH,53957,,TXN003919,2025-01-07,Electronics,Product_64,three,364.69,0.14,348.97,744.81,paypal,Mastercard,Same as billing,,PENDING,5,no,store a,,395.8399999999999
2095,4999,F,105,david106@outlook.com,130-450-9501,7776 Main St,New Yrok,NY,77073,,TXN003999,2026-02-10,Sports,Product_52,one,price,0.12,193.11,639.78,Check,VISA,3545 Maple Ln,Pickup,delivered,good,yes,Mobile App,,446.66999999999996
2096,7623,f,89,jane146@yahoo.com,261-263-1455,5091 Main St,San Diego,CA,92212,,TXN001623,2026-04-18,Unknown,Product_98,one,price,0.35,51.95,309.11,Credit Card,VISA,3791 Pine Rd,EXP,delivered,4,,store a,,257.16
2097,1268,,18-25,lisa863@hotmail.com,613-135-7782,8089 Pine Rd,Houston,GA,00000,Other,TXN000268,2026-01-16,,Product_65,three,27.29,0.21,328.8,549.06,CASH,VISA,8965 Main St,,PENDING,1,Y,Store B,EXPIRED,220.25999999999993
2098,2105,m,,john197@outlook.com,919-264-1683,3101 Pine Rd,San Antonio,CA,94172,Own,TXN001105,2024-11-17,Unknown,Product_39,one,324.27,0.06,302.96,521.63,Check,VISA,5056 Maple Ln,,Cancelled,4,No,Mobile App,,218.67000000000002
2099,2936,m,,alex16@yahoo.com,542-357-6266,8204 Main St,Phoenix,NY,00000,Other,TXN001936,2025-10-19,Clothing,Product_79,,445.42,0.38,67.96,609.93,Debit Card,Discover,4593 Cedar Blvd,standard,Cancelled,5,Y,Store B,,541.9699999999999
2100,1387,Male,18-25,alex166@outlook.com,315-319-2925,7367 Pine Rd,New Yrok,FL,98452,Rent,TXN000387,2025-12-10,Electronics,Product_62,3,212.83,0.19,79.11,641.53,Credit Card,Mastercard,8692 Pine Rd,standard,Pending,5,,store a,,562.42
2101,4654,m,40+,lisa626@outlook.com,123-456-7890,7761 Cedar Blvd,Chicago,NC,33990,OWN,TXN003654,2025-07-16,Cloth,Product_24,0,429.49,0.05,82.29,529.89,CC,Discover,Same as billing,,Shipped,good,Y,Store A,SAVE10,447.59999999999997
2102,4849,MALE,40+,mike946@outlook.com,910-860-4958,9484 Main St,Chicago,MI,14583,Rent,TXN003849,2026-04-06,Beauty,Product_10,one,196.68,0.4,26.06,138.55,PayPal,Amex,352 Maple Ln,EXP,,3,,Store A,,112.49000000000001
2103,3477,m,,david503@hotmail.com,123-456-7890,2323 Maple Ln,New York,FL,26282,rent,TXN002477,2026-05-30,Books,Product_27,0,496.44,0.19,-10.0,454.07,DC,Discover,3209 Main St,Overnight,PENDING,1,N,Store A,,464.07
2104,5604,U,25,sarah728@hotmail.com,871-399-6594,731 Main St,New York,NC,47595,Rent,TXN004604,2026-01-05,Clothing,Product_49,10,price,0.13,261.04,592.81,DC,Discover,4802 Cedar Blvd,,Shipped,5,,Store A,WELCOME20,331.7699999999999
2105,2564,Male,25,alex803@outlook.com,302-564-3137,2796 Pine Rd,Houston,CA,99636,Other,TXN001564,2025-05-22,,Product_57,0,118.47,0.05,25.2,234.08,Check,master,3493 Pine Rd,Standard,Shipped,5,,store a,,208.88000000000002
2106,4013,F,40+,john992@outlook.com,915-140-8903,Unknown,Chicago,CA,47433,OWN,TXN003013,2025-01-02,Electronics,Product_96,3,351.49,0.27,66.08,338.3,,Mastercard,6892 Oak Ave,Standard,delivered,3,N,Store B,,272.22
2107,1210,FEMALE,,alex210@gmail.com,722-681-2899,2223 Maple Ln,San Antonio,IL,00000,rent,TXN000210,2026-03-20,Books,Product_65,10,136.66,0.09,109.64,175.31,Debit Card,,3773 Main St,EXP,PENDING,5,No,,FREESHIP,65.67
2108,1910,m,105,jane910@yahoo.com,123-456-7890,6654 Maple Ln,New York,CA,81351,With Parents,TXN000910,2025-02-22,Clothing,Product_90,4,495.23,,359.76,97.72,Bank Transfer,Visa,8933 Oak Ave,Express,Shipped,10,False,Online,,-262.03999999999996
2109,2290,Male,40+,emma343@outlook.com,214-126-6834,9687 Main St,Los Angeles,MI,30922,rent,TXN001290,2024-08-26,Books,Product_93,-1,123.48,0.2,267.95,646.0,Credit Card,VISA,9993 Cedar Blvd,Overnight,Shipped,2,False,Store B,,378.05
2110,4866,MALE,105,david149@yahoo.com,892-333-2167,6101 Oak Ave,Houston,FL,85430,Other,TXN003866,2024-08-22,,Product_9,0,389.95,0.0,197.0,249.44,PayPal,,7646 Oak Ave,Pickup,Shipped,1,yes,store a,,52.44
2111,10855,m,thirty,mike95@hotmail.com,848-806-2570,9863 Pine Rd,San Diego,IL,26441,Other,TXN004855,2025-06-10,Electronics,Product_55,0,28.12,0.11,239.02,798.41,CASH,Mastercard,5880 Cedar Blvd,Express,PENDING,4,,Online,,559.39
2112,2843,Male,105,sarah411@gmail.com,639-123-3140,2216 Main St,Los Angeles,CA,69922,Other,TXN001843,2026-01-24,Books,Product_84,100,price,0.1,158.17,143.81,,Mastercard,3987 Main St,Overnight,Pending,5,No,Store B,,-14.359999999999985
2113,5302,F,18-25,alex322@hotmail.com,912-527-6002,4608 Oak Ave,Chicago,OH,58334,With Parents,TXN004302,2025-03-13,Cloth,Product_57,,168.16,0.2,-10.0,72.83,Bank Transfer,Discover,3121 Cedar Blvd,Standard,Delivered,excellent,False,store a,,82.83
2114,3830,Female,thirty,alex500@hotmail.com,123-456-7890,7588 Main St,Los Angeles,NC,82434,Lease,TXN002830,2025-05-22,Beauty,Product_98,0,337.58,0.05,285.96,57.63,Debit Card,Mastercard,4585 Pine Rd,standard,,10,,store a,,-228.32999999999998
2115,1959,m,40+,emma128@hotmail.com,922-411-3920,8922 Cedar Blvd,San Antonio,FL,46668,Own,TXN000959,2026-01-07,Electronics,Product_90,4,186.69,0.04,322.3,124.71,Debit Card,VISA,8723 Main St,Express,PENDING,1,yes,,,-197.59000000000003
2116,2794,Male,88,sarah300@hotmail.com,486-928-7770,2090 Pine Rd,Los Angeles,NY,23214,Rent,TXN001794,2024-10-05,Electrnics,Product_49,three,426.97,0.2,3.61,442.76,PayPal,Amex,7209 Cedar Blvd,EXP,Pending,10,Yes,,,439.15
2117,3089,Unknown,18-25,emma115@outlook.com,959-982-4175,1751 Cedar Blvd,San Antonio,OH,81164,Rent,TXN002089,2025-04-03,Clothing,Product_61,0,125.06,0.34,17.27,112.46,Debit Card,Visa,4222 Cedar Blvd,Overnight,PENDING,bad,Yes,Website,,95.19
2118,1332,Female,47,jane41@gmail.com,123-456-7890,6988 Maple Ln,Phoenix,NC,53157,Rent,TXN000332,2026-02-02,Home,Product_64,3,114.23,0.1,317.31,566.25,paypal,master,8314 Oak Ave,Pickup,Returned,0,No,,,248.94
2119,3590,Female,40+,lisa219@gmail.com,209-774-9538,9701 Maple Ln,Houston,TX,36518,,TXN002590,2025-12-01,Electronics,Product_72,,475.8,0.35,375.9,493.06,Check,Discover,8495 Main St,Pickup,Cancelled,,Y,store a,WELCOME20,117.16000000000003
2120,5280,F,thirty,lisa439@hotmail.com,428-799-2789,4534 Pine Rd,San Diego,MI,48688,,TXN004280,2024-07-12,Home,Product_12,two,348.37,0.39,231.74,257.19,,VISA,4098 Maple Ln,EXP,,excellent,,Online,,25.44999999999999
2121,3330,U,,sarah489@gmail.com,297-546-9466,5234 Oak Ave,San Antonio,CA,83697,Rent,TXN002330,2024-12-16,Sports,Product_72,3,486.84,,114.87,267.11,Debit Card,VISA,404 Oak Ave,EXP,delivered,4,yes,Online,,152.24
2122,2775,M,105,jane265@outlook.com,710-999-9210,5448 Main St,New Yrok,OH,74478,Own,TXN001775,2024-12-08,Electronics,Product_29,,431.43,0.36,138.95,329.59,Credit Card,Mastercard,1208 Pine Rd,,Pending,5,True,store a,,190.64
2123,3616,U,18-25,david142@yahoo.com,277-335-6442,8725 Cedar Blvd,San Diego,CA,93814,rent,TXN002616,2025-02-11,,Product_91,-1,106.25,,398.85,760.1,Cash,Visa,Same as billing,Express,Cancelled,2,yes,Online,,361.25
2124,3893,m,,alex979@gmail.com,993-841-9908,2232 Main St,San Diego,CA,88081,OWN,TXN002893,2026-06-22,Beauty,Product_1,5,29.99,0.23,276.51,500.68,CC,Visa,7048 Cedar Blvd,EXP,Shipped,excellent,Yes,Website,,224.17000000000002
2125,5092,Female,thirty,emma799@hotmail.com,123-456-7890,1714 Pine Rd,New York,NC,15095,OWN,TXN004092,2025-01-21,Cloth,Product_49,4,388.72,,104.52,618.11,paypal,master,9321 Oak Ave,Express,Returned,10,N,Online,,513.59
2126,3224,U,25,david771@hotmail.com,475-161-9593,6971 Cedar Blvd,Houston,GA,87855,,TXN002224,2024-08-18,Electrnics,Product_7,two,434.87,0.37,52.84,32.51,PayPal,Mastercard,Same as billing,Pickup,Returned,1,N,,,-20.330000000000005
2127,3938,M,,mike398@hotmail.com,389-258-6333,Unknown,Houston,FL,32553,,TXN002938,2024-10-10,Home,Product_74,2,496.68,0.27,385.08,318.98,Debit Card,VISA,8852 Main St,Pickup,Delivered,4,,Mobile App,,-66.09999999999997
2128,3679,F,,alex974@hotmail.com,504-280-8231,2143 Main St,Los Angeles,FL,23637,With Parents,TXN002679,2025-03-06,,Product_64,one,418.82,0.28,-10.0,588.53,Cash,Mastercard,5841 Oak Ave,,Delivered,3,yes,Store A,,598.53
2129,4726,U,18-25,mike378@outlook.com,962-537-6618,9539 Maple Ln,New Yrok,NY,38159,OWN,TXN003726,2024-07-27,Electronics,Product_87,one,364.82,0.19,149.92,176.36,paypal,,8472 Cedar Blvd,EXP,,4,N,Store B,FREESHIP,26.440000000000026
2130,4946,m,105,alex456@outlook.com,123-456-7890,4966 Main St,San Diego,GA,99220,rent,TXN003946,2026-04-14,Electronics,Product_79,one,442.32,0.27,155.72,544.52,Credit Card,,3975 Pine Rd,,Pending,,Y,,InvalidCode,388.79999999999995
2131,2367,FEMALE,37,david973@yahoo.com,123-456-7890,3709 Oak Ave,San Diego,CA,20408,,TXN001367,2025-08-28,Unknown,Product_42,two,389.08,0.22,88.66,revenue_missing,DC,Discover,5116 Oak Ave,standard,Shipped,4,yes,,,profit_error
2132,1174,,thirty,alex860@hotmail.com,123-456-7890,7715 Main St,Phoenix,CA,11341,Own,TXN000174,2025-02-12,Clothing,Product_33,,445.9,0.2,347.54,revenue_missing,,VISA,5712 Cedar Blvd,standard,delivered,4,N,Store A,,
2133,4144,U,18-25,mike442@outlook.com,648-538-6263,6420 Maple Ln,Chicago,CA,75055,Other,TXN003144,2025-06-21,,Product_14,one,417.34,0.26,113.56,643.86,Credit Card,,2162 Maple Ln,Pickup,Shipped,10,N,,,530.3
2134,4681,MALE,thirty,jane691@yahoo.com,636-164-3615,4587 Maple Ln,New Yrok,TX,21478,Other,TXN003681,2024-08-12,Beauty,Product_34,2,432.58,0.03,193.75,718.01,Debit Card,VISA,4226 Pine Rd,standard,Cancelled,2,Y,Online,,524.26
